3.5e-1 3.5e-1 7.73446e0 7.73446e0
3.5e-1 4.0e-1 8.83939e0 8.83939e0
3.5e-1 4.5e-1 9.94431e0 9.94431e0
3.5e-1 5.0e-1 1.104923e1 1.104923e1
3.5e-1 5.5e-1 1.215415e1 1.215415e1
3.5e-1 6.0e-1 1.325908e1 1.325908e1
3.5e-1 6.5e-1 1.4364e1 1.4364e1

4.0e-1 0.0e0 0.0e0 0.0e0
4.0e-1 5.0e-2 9.3228e-1 9.3228e-1
4.0e-1 1.0e-1 1.86456e0 1.86456e0
4.0e-1 1.5e-1 2.79684e0 2.79684e0
4.0e-1 2.0e-1 3.72912e0 3.72912e0
4.0e-1 2.5e-1 4.66139e0 4.66139e0
4.0e-1 3.0e-1 5.59367e0 5.59367e0
4.0e-1 3.5e-1 6.52595e0 6.52595e0
4.0e-1 4.0e-1 7.45823e0 7.45823e0
4.0e-1 4.5e-1 8.39051e0 8.39051e0
4.0e-1 5.0e-1 9.32279e0 9.32279e0
4.0e-1 5.5e-1 1.025507e1 1.025507e1
4.0e-1 6.0e-1 1.118735e1 1.118735e1
4.0e-1 6.5e-1 1.211963e1 1.211963e1

4.5e-1 0.0e0 0.0e0 0.0e0
4.5e-1 5.0e-2 7.5963e-1 7.5963e-1
4.5e-1 1.0e-1 1.51927e0 1.51927e0
4.5e-1 1.5e-1 2.2789e0 2.2789e0
4.5e-1 2.0e-1 3.03854e0 3.03854e0
4.5e-1 2.5e-1 3.79817e0 3.79817e0
4.5e-1 3.0e-1 4.55781e0 4.55781e0
4.5e-1 3.5e-1 5.31744e0 5.31744e0
4.5e-1 4.0e-1 6.07708e0 6.07708e0
4.5e-1 4.5e-1 6.83671e0 6.83671e0
4.5e-1 5.0e-1 7.59635e0 7.59635e0
4.5e-1 5.5e-1 8.35598e0 8.35598e0
4.5e-1 6.0e-1 9.11562e0 9.11562e0
4.5e-1 6.5e-1 9.87525e0 9.87525e0

5.0e-1 0.0e0 0.0e0 0.0e0
5.0e-1 5.0e-2 5.8699e-1 5.8699e-1
5.0e-1 1.0e-1 1.17398e0 1.17398e0
5.0e-1 1.5e-1 1.76097e0 1.76097e0
5.0e-1 2.0e-1 2.34796e0 2.34796e0
5.0e-1 2.5e-1 2.93495e0 2.93495e0
5.0e-1 3.0e-1 3.52194e0 3.52194e0
5.0e-1 3.5e-1 4.10893e0 4.10893e0
5.0e-1 4.0e-1 4.69592e0 4.69592e0
5.0e-1 4.5e-1 5.28291e0 5.28291e0
5.0e-1 5.0e-1 5.8699e0 5.8699e0
5.0e-1 5.5e-1 6.45689e0 6.45689e0
5.0e-1 6.0e-1 7.04389e0 7.04389e0
5.0e-1 6.5e-1 7.63088e0 7.63088e0

5.5e-1 0.0e0 0.0e0 0.0e0
5.5e-1 5.0e-2 4.1435e-1 4.1435e-1
5.5e-1 1.0e-1 8.2869e-1 8.2869e-1
5.5e-1 1.5e-1 1.24304e0 1.24304e0
5.5e-1 2.0e-1 1.65738e0 1.65738e0
5.5e-1 2.5e-1 2.07173e0 2.07173e0
5.5e-1 3.0e-1 2.48608e0 2.48608e0
5.5e-1 3.5e-1 2.90042e0 2.90042e0
5.5e-1 4.0e-1 3.31477e0 3.31477e0
5.5e-1 4.5e-1 3.72912e0 3.72912e0
5.5e-1 5.0e-1 4.14346e0 4.14346e0
5.5e-1 5.5e-1 4.55781e0 4.55781e0
5.5e-1 6.0e-1 4.97215e0 4.97215e0
5.5e-1 6.5e-1 5.3865e0 5.3865e0

6.0e-1 0.0e0 0.0e0 0.0e0
6.0e-1 5.0e-2 2.417e-1 2.417e-1
6.0e-1 1.0e-1 4.834e-1 4.834e-1
6.0e-1 1.5e-1 7.2511e-1 7.2511e-1
6.0e-1 2.0e-1 9.6681e-1 9.6681e-1
6.0e-1 2.5e-1 1.20851e0 1.20851e0
6.0e-1 3.0e-1 1.45021e0 1.45021e0
6.0e-1 3.5e-1 1.69191e0 1.69191e0
6.0e-1 4.0e-1 1.93362e0 1.93362e0
6.0e-1 4.5e-1 2.17532e0 2.17532e0
6.0e-1 5.0e-1 2.41702e0 2.41702e0
6.0e-1 5.5e-1 2.65872e0 2.65872e0
6.0e-1 6.0e-1 2.90042e0 2.90042e0
6.0e-1 6.5e-1 3.14213e0 3.14213e0

6.5e-1 0.0e0 0.0e0 0.0e0
6.5e-1 5.0e-2 6.906e-2 6.906e-2
6.5e-1 1.0e-1 1.3812e-1 1.3812e-1
6.5e-1 1.5e-1 2.0717e-1 2.0717e-1
6.5e-1 2.0e-1 2.7623e-1 2.7623e-1
6.5e-1 2.5e-1 3.4529e-1 3.4529e-1
6.5e-1 3.0e-1 4.1435e-1 4.1435e-1
6.5e-1 3.5e-1 4.834e-1 4.834e-1
6.5e-1 4.0e-1 5.5246e-1 5.5246e-1
6.5e-1 4.5e-1 6.2152e-1 6.2152e-1
6.5e-1 5.0e-1 6.9058e-1 6.9058e-1
6.5e-1 5.5e-1 7.5963e-1 7.5963e-1
6.5e-1 6.0e-1 8.2869e-1 8.2869e-1
6.5e-1 6.5e-1 8.9775e-1 8.9775e-1
